user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
LV2B000174	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.67	0.954	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.67	0.954	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.02	11	N/A	N/A
LV2B000175	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.17	0.762	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.17	0.762	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 99.05, 0.398; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 94.2, 0.351; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 89.53, 0.374; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 86.93, 0.158	75.99	11	N/A	N/A
LV2B000176	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.56	0.918	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.56	0.918	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 96.8, 0.526; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 89.43, 0.699; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 83.32, 0.312	95.55	11	N/A	N/A
LV2B000177	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.62	0.954	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.62	0.954	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.02	11	N/A	N/A
LV2B000178	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.94	0.746	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.94	0.746	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.473; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.73, 0.475; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.94, 0.462; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.23, 0.265; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.04, 0.211; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.99, 0.25; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.52, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.49, 0.192; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.45, 0.219; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.37, 0.202; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.05, 0.213	94.56	11	N/A	N/A
LV2B000179	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.86	0.748	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.86	0.748	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.02, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.29, 0.479; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.99, 0.462; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.38, 0.21; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.23, 0.264; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.98, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.49, 0.213; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.24, 0.193; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.07, 0.206; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.03, 0.216; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.87, 0.212	94.56	11	N/A	N/A
LV2B000180	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.744	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.744	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.02, 0.473; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.48, 0.479; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.98, 0.462; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.24, 0.259; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.22, 0.209; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.05, 0.248; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.63, 0.212; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.28, 0.19; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.13, 0.217; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.04, 0.203; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.95, 0.208	94.56	11	N/A	N/A
LV2B000181	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.751	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.95	0.751	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.471; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.29, 0.48; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.93, 0.467; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.38, 0.209; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.31, 0.261; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.08, 0.245; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.62, 0.209; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.41, 0.194; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.31, 0.218; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.25, 0.203; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.02, 0.212	94.56	11	N/A	N/A
LV2B000182	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.748	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.748	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.03, 0.472; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.59, 0.482; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.93, 0.465; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.34, 0.212; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.33, 0.266; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 82.96, 0.252; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.45, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.4, 0.193; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.39, 0.207; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.35, 0.216; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.93, 0.213	94.56	11	N/A	N/A
LV2B000183	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.746	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.93	0.746	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 94.02, 0.473; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.59, 0.474; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.9, 0.463; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.03, 0.207; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.02, 0.263; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.02, 0.247; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.5, 0.218; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.46, 0.214; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.41, 0.192; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.33, 0.2; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.86, 0.213	94.56	11	N/A	N/A
LV2B000184	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.85	0.766	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.85	0.766	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 93.99, 0.462; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.69, 0.481; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.93, 0.495; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.58, 0.211; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.15, 0.247; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.02, 0.274; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.63, 0.214; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.58, 0.215; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.44, 0.208; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.42, 0.201; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.22, 0.222	95.39	11	N/A	N/A
LV2B000185	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.4%)
LV2B000186	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.75	0.923	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.75	0.923	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.02	11	N/A	N/A
LV2B000187	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.75	0.955	GCF_000160875.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	98.75	0.955	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.02	11	N/A	N/A
LV2B000188	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.99	0.792	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	97.99	0.792	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 93.26, 0.413; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 91.38, 0.473; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.24, 0.492; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.61, 0.241; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.59, 0.268; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.36, 0.206; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 83.18, 0.21; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.87, 0.206; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.85, 0.218; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.7, 0.217; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 82.49, 0.209	95.41	11	N/A	N/A
LV2B000189	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.6	0.962	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.6	0.962	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 95.99, 0.464; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 89.25, 0.687; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 83.73, 0.304	95.55	11	N/A	N/A
LV2B000190	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	GCF_000014425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	98.73	0.899	GCF_000014425.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	98.73	0.899	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003584685.1, s__Lactobacillus paragasseri, 95.0, 94.04, 0.834; GCF_947539375.1, s__Lactobacillus isalae, 95.0, 88.02, 0.625; GCA_945980025.1, s__Lactobacillus sp945980025, 95.0, 87.29, 0.314; GCA_947568765.1, s__Lactobacillus sp947568765, 95.0, 86.39, 0.511; GCF_001436695.1, s__Lactobacillus taiwanensis, 95.0, 86.33, 0.5; GCA_946579245.1, s__Lactobacillus sp946579245, 95.0, 86.18, 0.331; GCF_000159355.1, s__Lactobacillus johnsonii, 95.0, 86.12, 0.53; GCF_032376765.1, s__Lactobacillus sp910589175, 95.0, 85.86, 0.511; GCF_013487865.1, s__Lactobacillus johnsonii_A, 95.19, 85.84, 0.483; GCF_948948975.1, s__Lactobacillus sp948948975, 95.0, 85.83, 0.489; GCA_949888035.1, s__Lactobacillus johnsonii_B, 95.0, 85.71, 0.273; GCA_947565635.1, s__Lactobacillus sp947565635, 95.0, 85.57, 0.454; GCF_014058685.1, s__Lactobacillus sp910589675, 96.93, 85.49, 0.506; GCA_947641735.1, s__Lactobacillus sp947641735, 95.0, 85.06, 0.431	95.53	11	N/A	N/A
LV2B000191	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.39	0.846	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.39	0.846	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 92.62, 0.422; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.84, 0.51; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 88.03, 0.505; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.46, 0.262; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.32, 0.279; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.28, 0.226; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.44, 0.226; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.27, 0.217; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.12, 0.216; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.87, 0.225; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 81.77, 0.207	95.41	11	N/A	N/A
LV2B000192	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.6	0.96	GCF_007095465.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus mulieris	99.6	0.96	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 96.0, 0.464; GCF_001436455.1, s__Lactobacillus jensenii, 95.0, 89.24, 0.686; GCF_000425905.1, s__Lactobacillus psittaci, 95.0, 83.77, 0.305	95.55	11	N/A	N/A
LV2B000193	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.45	0.845	GCF_018987235.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	98.45	0.845	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022756575.1, s__Lactobacillus mulieris_A, 95.0, 92.61, 0.421; GCA_930989465.1, s__Lactobacillus sp930989465, 95.0, 90.84, 0.508; GCF_947367125.1, s__Lactobacillus sp947367125, 95.0, 87.87, 0.504; GCF_000615285.1, s__Lactobacillus kitasatonis, 95.0, 83.66, 0.26; GCF_001434975.1, s__Lactobacillus gallinarum, 95.0, 83.26, 0.273; GCF_002706375.1, s__Lactobacillus amylovorus, 95.0, 83.17, 0.225; GCF_902491705.1, s__Lactobacillus sp902491705, 95.0, 82.17, 0.218; GCF_001436305.1, s__Lactobacillus ultunensis, 95.0, 82.1, 0.223; GCF_000160855.1, s__Lactobacillus helveticus, 95.0, 82.1, 0.213; GCF_900103655.1, s__Lactobacillus kefiranofaciens, 95.0, 82.07, 0.201; GCF_034298135.1, s__Lactobacillus acidophilus, 95.0, 81.96, 0.228	95.41	11	N/A	N/A
